Timestamp,Region,SpotPrice
2026-02-13 20:17:57+00:00,us-east-1,0.0046
2026-02-13 10:20:28+00:00,us-east-1,0.0046
2026-02-13 10:03:27+00:00,us-east-1,0.0047
2026-02-13 09:47:57+00:00,us-east-1,0.0047
2026-02-13 05:05:27+00:00,us-east-1,0.0051
2026-02-13 01:17:56+00:00,us-east-1,0.0047
2026-02-12 19:56:46+00:00,us-east-1,0.0048
2026-02-12 19:56:46+00:00,us-east-1,0.0048
2026-02-12 14:18:27+00:00,us-east-1,0.0048
2026-02-12 10:20:26+00:00,us-east-1,0.0046
2026-02-12 10:19:56+00:00,us-east-1,0.0052
2026-02-11 20:33:15+00:00,us-east-1,0.0047
2026-02-11 19:56:46+00:00,us-east-1,0.0048
2026-02-11 19:56:46+00:00,us-east-1,0.0046
2026-02-11 19:56:46+00:00,us-east-1,0.0048
2026-02-11 19:56:46+00:00,us-east-1,0.0047
2026-02-11 19:56:46+00:00,us-east-1,0.0053
2026-02-11 18:17:53+00:00,us-east-1,0.0053
2026-02-11 09:34:47+00:00,us-east-1,0.0048
2026-02-11 04:48:19+00:00,us-east-1,0.0047
2026-02-10 21:35:08+00:00,us-east-1,0.0046
2026-02-10 20:17:42+00:00,us-east-1,0.0048
2026-02-10 18:17:52+00:00,us-east-1,0.0053
2026-02-10 09:34:46+00:00,us-east-1,0.0048
2026-02-10 04:48:17+00:00,us-east-1,0.0047
2026-02-10 03:03:08+00:00,us-east-1,0.0052
2026-02-09 23:18:16+00:00,us-east-1,0.0046
2026-02-09 21:35:08+00:00,us-east-1,0.0046
2026-02-09 20:17:41+00:00,us-east-1,0.0048
2026-02-09 18:35:36+00:00,us-east-1,0.0047
2026-02-09 15:32:40+00:00,us-east-1,0.0047
2026-02-09 03:03:08+00:00,us-east-1,0.0052
2026-02-08 21:35:07+00:00,us-east-1,0.0046
2026-02-08 20:17:40+00:00,us-east-1,0.0048
2026-02-08 18:35:36+00:00,us-east-1,0.0047
2026-02-08 15:32:39+00:00,us-east-1,0.0047
2026-02-08 13:18:04+00:00,us-east-1,0.0046
2026-02-08 08:18:36+00:00,us-east-1,0.0047
2026-02-08 05:03:06+00:00,us-east-1,0.0048
2026-02-08 03:03:07+00:00,us-east-1,0.0052
2026-02-07 21:35:06+00:00,us-east-1,0.0046
2026-02-07 17:33:05+00:00,us-east-1,0.0049
2026-02-07 14:05:33+00:00,us-east-1,0.0053
2026-02-07 13:18:03+00:00,us-east-1,0.0046
2026-02-07 12:34:33+00:00,us-east-1,0.0046
2026-02-07 12:33:06+00:00,us-east-1,0.0045
2026-02-07 05:35:03+00:00,us-east-1,0.0054
2026-02-07 02:48:05+00:00,us-east-1,0.0045
2026-02-07 00:19:41+00:00,us-east-1,0.0045
2026-02-06 17:33:04+00:00,us-east-1,0.0049
2026-02-06 14:50:15+00:00,us-east-1,0.0053
2026-02-06 12:33:05+00:00,us-east-1,0.0045
2026-02-06 02:48:05+00:00,us-east-1,0.0045
2026-02-06 02:03:04+00:00,us-east-1,0.0048
2026-02-06 00:19:41+00:00,us-east-1,0.0045
2026-02-05 14:50:04+00:00,us-east-1,0.0053
2026-02-05 12:33:04+00:00,us-east-1,0.0045
2026-02-05 11:48:04+00:00,us-east-1,0.0054
2026-02-05 08:03:04+00:00,us-east-1,0.0049
2026-02-05 02:48:04+00:00,us-east-1,0.0045
2026-02-05 02:48:04+00:00,us-east-1,0.0046
2026-02-05 00:19:39+00:00,us-east-1,0.0045
2026-02-04 12:48:05+00:00,us-east-1,0.005
2026-02-04 11:48:03+00:00,us-east-1,0.0054
2026-02-04 10:06:08+00:00,us-east-1,0.0049
2026-02-04 02:48:04+00:00,us-east-1,0.0045
2026-02-04 02:48:04+00:00,us-east-1,0.0046
2026-02-04 00:19:35+00:00,us-east-1,0.0045
2026-02-03 18:02:34+00:00,us-east-1,0.0053
2026-02-03 10:06:07+00:00,us-east-1,0.0049
2026-02-03 02:48:03+00:00,us-east-1,0.0045
2026-02-03 02:48:03+00:00,us-east-1,0.0046
2026-02-03 00:19:35+00:00,us-east-1,0.0045
2026-02-02 19:17:37+00:00,us-east-1,0.0044
2026-02-02 18:18:03+00:00,us-east-1,0.0045
2026-02-02 18:02:34+00:00,us-east-1,0.0053
2026-02-02 10:06:06+00:00,us-east-1,0.0049
2026-02-02 00:19:34+00:00,us-east-1,0.0045
2026-02-01 19:17:35+00:00,us-east-1,0.0044
2026-02-01 18:18:03+00:00,us-east-1,0.0045
2026-02-01 18:02:33+00:00,us-east-1,0.0053
2026-02-01 17:48:03+00:00,us-east-1,0.0048
2026-02-01 11:47:35+00:00,us-east-1,0.0044
2026-02-01 00:18:02+00:00,us-east-1,0.0047
2026-01-31 22:33:03+00:00,us-east-1,0.0052
2026-01-31 21:20:03+00:00,us-east-1,0.0045
2026-01-31 20:17:34+00:00,us-east-1,0.0046
2026-01-31 19:03:02+00:00,us-east-1,0.0044
2026-01-31 17:48:03+00:00,us-east-1,0.0051
2026-01-31 11:47:33+00:00,us-east-1,0.0045
2026-01-31 09:47:35+00:00,us-east-1,0.0046
2026-01-31 05:48:01+00:00,us-east-1,0.0046
2026-01-31 00:33:03+00:00,us-east-1,0.005
2026-01-30 22:33:21+00:00,us-east-1,0.0043
2026-01-30 20:17:33+00:00,us-east-1,0.0046
2026-01-30 18:50:04+00:00,us-east-1,0.0051
2026-01-30 09:47:33+00:00,us-east-1,0.0046
2026-01-30 06:03:03+00:00,us-east-1,0.0047
2026-01-30 05:48:00+00:00,us-east-1,0.0046
2026-01-30 04:47:59+00:00,us-east-1,0.0047
2026-01-29 22:33:21+00:00,us-east-1,0.0043
2026-01-29 18:50:03+00:00,us-east-1,0.0051
2026-01-29 08:02:57+00:00,us-east-1,0.0046
2026-01-29 05:47:59+00:00,us-east-1,0.0046
2026-01-29 04:47:57+00:00,us-east-1,0.0047
2026-01-28 22:33:20+00:00,us-east-1,0.0043
2026-01-28 22:02:43+00:00,us-east-1,0.0048
2026-01-28 19:48:00+00:00,us-east-1,0.0047
2026-01-28 18:49:58+00:00,us-east-1,0.0051
2026-01-28 15:17:47+00:00,us-east-1,0.005
2026-01-28 05:47:56+00:00,us-east-1,0.0046
2026-01-27 22:33:19+00:00,us-east-1,0.0043
2026-01-27 22:02:43+00:00,us-east-1,0.0048
2026-01-27 19:48:00+00:00,us-east-1,0.0047
2026-01-27 19:47:49+00:00,us-east-1,0.0046
2026-01-27 15:17:47+00:00,us-east-1,0.005
2026-01-27 13:32:44+00:00,us-east-1,0.0045
2026-01-26 22:33:18+00:00,us-east-1,0.0043
2026-01-26 22:02:43+00:00,us-east-1,0.0048
2026-01-26 19:47:44+00:00,us-east-1,0.0046
2026-01-26 15:17:46+00:00,us-east-1,0.005
2026-01-26 14:18:25+00:00,us-east-1,0.0044
2026-01-26 13:32:43+00:00,us-east-1,0.0045
2026-01-26 00:17:57+00:00,us-east-1,0.0047
2026-01-25 22:49:57+00:00,us-east-1,0.0051
2026-01-25 22:02:42+00:00,us-east-1,0.0048
2026-01-25 20:04:58+00:00,us-east-1,0.0049
2026-01-25 18:17:55+00:00,us-east-1,0.0046
2026-01-25 14:17:56+00:00,us-east-1,0.0044
2026-01-25 07:48:58+00:00,us-east-1,0.0045
2026-01-25 07:18:05+00:00,us-east-1,0.0043
2026-01-25 00:17:57+00:00,us-east-1,0.0047
2026-01-24 22:49:57+00:00,us-east-1,0.0051
2026-01-24 20:04:57+00:00,us-east-1,0.0049
2026-01-24 11:47:56+00:00,us-east-1,0.005
2026-01-24 07:48:57+00:00,us-east-1,0.0045
2026-01-24 07:18:03+00:00,us-east-1,0.0043
2026-01-24 02:17:55+00:00,us-east-1,0.0048
2026-01-24 00:17:55+00:00,us-east-1,0.0047
2026-01-23 21:32:27+00:00,us-east-1,0.0051
2026-01-23 12:02:49+00:00,us-east-1,0.0049
2026-01-23 07:48:55+00:00,us-east-1,0.0045
2026-01-23 07:34:53+00:00,us-east-1,0.0046
2026-01-23 07:18:02+00:00,us-east-1,0.0043
2026-01-23 00:17:54+00:00,us-east-1,0.0047
2026-01-22 21:32:25+00:00,us-east-1,0.0051
2026-01-22 12:02:25+00:00,us-east-1,0.0049
2026-01-22 07:34:52+00:00,us-east-1,0.0046
2026-01-22 07:17:52+00:00,us-east-1,0.0043
2026-01-22 00:17:53+00:00,us-east-1,0.0047
2026-01-21 22:17:56+00:00,us-east-1,0.0046
2026-01-21 21:32:24+00:00,us-east-1,0.0051
2026-01-21 15:32:53+00:00,us-east-1,0.0042
2026-01-21 13:02:54+00:00,us-east-1,0.0045
2026-01-21 12:02:24+00:00,us-east-1,0.0049
2026-01-21 02:47:53+00:00,us-east-1,0.0041
2026-01-21 02:02:52+00:00,us-east-1,0.005
2026-01-20 22:17:56+00:00,us-east-1,0.0046
2026-01-20 15:32:24+00:00,us-east-1,0.0044
2026-01-20 12:18:10+00:00,us-east-1,0.004
2026-01-20 12:02:23+00:00,us-east-1,0.0049
2026-01-20 07:34:52+00:00,us-east-1,0.0049
2026-01-20 07:02:53+00:00,us-east-1,0.0043
2026-01-20 00:47:53+00:00,us-east-1,0.0048
2026-01-19 22:17:53+00:00,us-east-1,0.0046
2026-01-19 21:47:54+00:00,us-east-1,0.0048
2026-01-19 20:47:26+00:00,us-east-1,0.0042
2026-01-19 17:32:54+00:00,us-east-1,0.0045
2026-01-19 13:02:53+00:00,us-east-1,0.0039
2026-01-19 06:02:53+00:00,us-east-1,0.0047
2026-01-19 01:48:24+00:00,us-east-1,0.0046
2026-01-19 01:17:53+00:00,us-east-1,0.0038
2026-01-18 21:47:53+00:00,us-east-1,0.0048
2026-01-18 20:47:24+00:00,us-east-1,0.0042
2026-01-18 17:32:54+00:00,us-east-1,0.0045
2026-01-18 07:35:23+00:00,us-east-1,0.0041
2026-01-18 04:47:53+00:00,us-east-1,0.0044
2026-01-18 01:48:24+00:00,us-east-1,0.0046
2026-01-18 01:17:52+00:00,us-east-1,0.0038
2026-01-17 22:47:55+00:00,us-east-1,0.0047
2026-01-17 07:35:22+00:00,us-east-1,0.0041
2026-01-17 07:17:53+00:00,us-east-1,0.0037
2026-01-17 04:47:52+00:00,us-east-1,0.0044
2026-01-17 04:17:53+00:00,us-east-1,0.0036
2026-01-17 01:48:23+00:00,us-east-1,0.0046
2026-01-16 22:47:54+00:00,us-east-1,0.0047
2026-01-16 15:35:23+00:00,us-east-1,0.004
2026-01-16 10:17:53+00:00,us-east-1,0.0043
2026-01-16 09:02:49+00:00,us-east-1,0.0039
2026-01-16 06:17:53+00:00,us-east-1,0.0042
2026-01-16 04:17:53+00:00,us-east-1,0.0036
2026-01-16 01:48:22+00:00,us-east-1,0.0046
2026-01-15 22:47:53+00:00,us-east-1,0.0047
2026-01-15 21:47:25+00:00,us-east-1,0.0046
2026-01-15 17:17:53+00:00,us-east-1,0.0045
2026-01-15 09:02:49+00:00,us-east-1,0.0039
2026-01-15 06:17:52+00:00,us-east-1,0.0042
2026-01-15 04:17:57+00:00,us-east-1,0.0035
2026-01-15 01:02:38+00:00,us-east-1,0.0041
2026-01-14 23:47:38+00:00,us-east-1,0.0034
2026-01-14 21:47:24+00:00,us-east-1,0.0046
2026-01-14 17:17:53+00:00,us-east-1,0.0045
2026-01-14 14:03:24+00:00,us-east-1,0.0045
2026-01-14 09:02:48+00:00,us-east-1,0.0039
2026-01-14 01:03:18+00:00,us-east-1,0.0044
2026-01-14 01:02:37+00:00,us-east-1,0.0041
2026-01-13 23:47:38+00:00,us-east-1,0.0034
2026-01-13 19:02:47+00:00,us-east-1,0.0033
2026-01-13 14:03:22+00:00,us-east-1,0.0045
2026-01-13 09:02:48+00:00,us-east-1,0.0039
2026-01-13 01:03:17+00:00,us-east-1,0.004
2026-01-13 01:03:17+00:00,us-east-1,0.0044
2026-01-13 00:32:54+00:00,us-east-1,0.0045
2026-01-12 19:02:46+00:00,us-east-1,0.0033
2026-01-12 14:03:22+00:00,us-east-1,0.0045
2026-01-12 09:02:46+00:00,us-east-1,0.0039
2026-01-12 01:03:16+00:00,us-east-1,0.004
2026-01-12 01:02:58+00:00,us-east-1,0.0039
2026-01-12 00:32:52+00:00,us-east-1,0.0045
2026-01-11 19:02:46+00:00,us-east-1,0.0033
2026-01-11 14:03:22+00:00,us-east-1,0.0045
2026-01-11 12:47:46+00:00,us-east-1,0.0038
2026-01-11 04:47:52+00:00,us-east-1,0.0032
2026-01-11 01:02:54+00:00,us-east-1,0.0039
2026-01-11 00:32:47+00:00,us-east-1,0.0045
2026-01-10 15:32:51+00:00,us-east-1,0.0037
2026-01-10 14:03:22+00:00,us-east-1,0.0045
2026-01-10 13:03:10+00:00,us-east-1,0.0044
2026-01-10 04:47:52+00:00,us-east-1,0.0032
2026-01-10 01:02:54+00:00,us-east-1,0.0039
2026-01-10 00:48:00+00:00,us-east-1,0.0036
2026-01-09 23:33:24+00:00,us-east-1,0.0044
2026-01-09 13:03:10+00:00,us-east-1,0.0044
2026-01-09 08:47:51+00:00,us-east-1,0.0035
2026-01-09 04:47:51+00:00,us-east-1,0.0032
2026-01-09 03:05:54+00:00,us-east-1,0.004
2026-01-09 01:17:24+00:00,us-east-1,0.0031
2026-01-09 00:02:51+00:00,us-east-1,0.0034
2026-01-08 23:33:23+00:00,us-east-1,0.0044
2026-01-08 18:34:22+00:00,us-east-1,0.0033
2026-01-08 13:03:10+00:00,us-east-1,0.0044
2026-01-08 03:05:53+00:00,us-east-1,0.004
2026-01-08 01:17:23+00:00,us-east-1,0.0031
2026-01-07 23:33:21+00:00,us-east-1,0.0044
2026-01-07 18:34:21+00:00,us-east-1,0.0033
2026-01-07 13:03:10+00:00,us-east-1,0.0044
2026-01-07 11:03:20+00:00,us-east-1,0.0032
2026-01-07 09:48:10+00:00,us-east-1,0.0043
2026-01-07 03:05:52+00:00,us-east-1,0.004
2026-01-07 01:17:22+00:00,us-east-1,0.0031
2026-01-06 22:07:29+00:00,us-east-1,0.0043
2026-01-06 18:33:21+00:00,us-east-1,0.0042
2026-01-06 11:03:20+00:00,us-east-1,0.0032
2026-01-06 03:05:51+00:00,us-east-1,0.004
2026-01-06 01:17:21+00:00,us-east-1,0.0031
2026-01-05 22:07:29+00:00,us-east-1,0.0041
2026-01-05 22:07:29+00:00,us-east-1,0.003
2026-01-05 22:07:29+00:00,us-east-1,0.0041
2026-01-05 22:07:29+00:00,us-east-1,0.0031
2026-01-05 22:07:29+00:00,us-east-1,0.0043
2026-01-05 21:32:47+00:00,us-east-1,0.003
2026-01-05 20:02:48+00:00,us-east-1,0.0031
2026-01-05 19:47:50+00:00,us-east-1,0.0041
2026-01-05 13:02:47+00:00,us-east-1,0.0032
2026-01-05 08:03:45+00:00,us-east-1,0.0041
2026-01-05 05:33:18+00:00,us-east-1,0.004
2026-01-05 01:02:46+00:00,us-east-1,0.0043
2026-01-05 00:32:44+00:00,us-east-1,0.0031
2026-01-04 21:32:46+00:00,us-east-1,0.003
2026-01-04 16:48:16+00:00,us-east-1,0.0042
2026-01-04 08:03:44+00:00,us-east-1,0.0041
2026-01-04 05:33:14+00:00,us-east-1,0.004
2026-01-04 02:02:57+00:00,us-east-1,0.004
2026-01-04 00:32:44+00:00,us-east-1,0.0031
2026-01-03 21:32:45+00:00,us-east-1,0.003
2026-01-03 20:02:52+00:00,us-east-1,0.003
2026-01-03 19:33:44+00:00,us-east-1,0.0039
2026-01-03 16:48:15+00:00,us-east-1,0.0042
2026-01-03 02:02:56+00:00,us-east-1,0.004
2026-01-03 00:17:50+00:00,us-east-1,0.0029
2026-01-02 20:02:51+00:00,us-east-1,0.003
2026-01-02 19:33:44+00:00,us-east-1,0.0039
2026-01-02 16:48:15+00:00,us-east-1,0.0042
2026-01-02 07:17:50+00:00,us-east-1,0.0038
2026-01-02 02:02:55+00:00,us-east-1,0.004
2026-01-02 00:17:49+00:00,us-east-1,0.0029
2026-01-01 22:48:24+00:00,us-east-1,0.0041
2026-01-01 20:02:49+00:00,us-east-1,0.003
2026-01-01 19:32:50+00:00,us-east-1,0.004
2026-01-01 12:48:03+00:00,us-east-1,0.0037
2026-01-01 12:48:03+00:00,us-east-1,0.0029
2026-01-01 07:03:21+00:00,us-east-1,0.0039
2026-01-01 03:04:58+00:00,us-east-1,0.0028
2026-01-01 00:03:21+00:00,us-east-1,0.004
2025-12-31 19:32:50+00:00,us-east-1,0.004
2025-12-31 16:17:49+00:00,us-east-1,0.0039
2025-12-31 15:17:53+00:00,us-east-1,0.0038
2025-12-31 12:47:57+00:00,us-east-1,0.0037
2025-12-31 12:47:57+00:00,us-east-1,0.0029
2025-12-31 03:04:55+00:00,us-east-1,0.0028
2025-12-31 00:03:20+00:00,us-east-1,0.004
2025-12-30 19:48:01+00:00,us-east-1,0.0039
2025-12-30 15:17:52+00:00,us-east-1,0.0038
2025-12-30 12:47:56+00:00,us-east-1,0.0037
2025-12-30 12:47:56+00:00,us-east-1,0.0029
2025-12-30 05:32:52+00:00,us-east-1,0.0036
2025-12-30 03:04:55+00:00,us-east-1,0.0028
2025-12-30 01:17:22+00:00,us-east-1,0.0028
2025-12-29 19:47:59+00:00,us-east-1,0.0039
2025-12-29 19:17:23+00:00,us-east-1,0.0037
2025-12-29 16:47:52+00:00,us-east-1,0.0029
2025-12-29 07:48:22+00:00,us-east-1,0.0036
2025-12-29 06:47:25+00:00,us-east-1,0.0028
2025-12-29 05:32:52+00:00,us-east-1,0.0036
2025-12-29 04:02:52+00:00,us-east-1,0.0027
2025-12-29 01:47:54+00:00,us-east-1,0.0035
2025-12-28 20:03:21+00:00,us-east-1,0.0035
2025-12-28 19:47:58+00:00,us-east-1,0.0039
2025-12-28 16:47:53+00:00,us-east-1,0.0034
2025-12-28 13:47:53+00:00,us-east-1,0.0038
2025-12-28 12:02:29+00:00,us-east-1,0.0026
2025-12-28 06:47:24+00:00,us-east-1,0.0028
2025-12-28 05:02:52+00:00,us-east-1,0.0037
2025-12-28 03:18:15+00:00,us-east-1,0.0036
2025-12-28 01:47:53+00:00,us-east-1,0.0035
2025-12-27 16:47:53+00:00,us-east-1,0.0034
2025-12-27 12:02:53+00:00,us-east-1,0.0033
2025-12-27 12:02:24+00:00,us-east-1,0.0026
2025-12-27 11:32:43+00:00,us-east-1,0.0025
2025-12-27 09:03:22+00:00,us-east-1,0.0034
2025-12-27 06:47:21+00:00,us-east-1,0.0028
2025-12-27 03:18:15+00:00,us-east-1,0.0036
2025-12-26 22:17:51+00:00,us-east-1,0.0032
2025-12-26 14:48:14+00:00,us-east-1,0.0033
2025-12-26 14:32:43+00:00,us-east-1,0.0027
2025-12-26 11:32:42+00:00,us-east-1,0.0025
2025-12-26 03:18:13+00:00,us-east-1,0.0036
2025-12-26 01:34:43+00:00,us-east-1,0.0031
2025-12-26 00:47:42+00:00,us-east-1,0.0026
2025-12-25 20:32:43+00:00,us-east-1,0.0032
2025-12-25 20:02:44+00:00,us-east-1,0.0035
2025-12-25 19:48:15+00:00,us-east-1,0.0034
2025-12-25 16:50:13+00:00,us-east-1,0.0024
2025-12-25 13:17:43+00:00,us-east-1,0.003
2025-12-25 12:18:15+00:00,us-east-1,0.0029
2025-12-25 09:02:43+00:00,us-east-1,0.0025
2025-12-25 08:02:45+00:00,us-east-1,0.0024
2025-12-25 07:47:43+00:00,us-east-1,0.0023
2025-12-25 02:48:13+00:00,us-east-1,0.0031
2025-12-25 01:03:13+00:00,us-east-1,0.003
2025-12-24 19:48:13+00:00,us-east-1,0.0034
2025-12-24 19:17:46+00:00,us-east-1,0.0033
2025-12-24 12:18:12+00:00,us-east-1,0.0029
2025-12-24 08:02:43+00:00,us-east-1,0.0024
2025-12-24 07:47:43+00:00,us-east-1,0.0023
2025-12-24 01:03:12+00:00,us-east-1,0.003
2025-12-23 19:17:43+00:00,us-east-1,0.0033
2025-12-23 15:32:51+00:00,us-east-1,0.0028
2025-12-23 12:33:20+00:00,us-east-1,0.0022
2025-12-23 12:18:21+00:00,us-east-1,0.0023
2025-12-23 12:18:13+00:00,us-east-1,0.0022
2025-12-23 10:17:42+00:00,us-east-1,0.0032
2025-12-23 05:18:18+00:00,us-east-1,0.0029
2025-12-22 23:32:42+00:00,us-east-1,0.0027
2025-12-22 12:33:20+00:00,us-east-1,0.0022
2025-12-22 12:18:13+00:00,us-east-1,0.0022
2025-12-22 10:17:40+00:00,us-east-1,0.0032
2025-12-22 05:18:10+00:00,us-east-1,0.0029
2025-12-22 03:19:02+00:00,us-east-1,0.0031
2025-12-21 23:32:41+00:00,us-east-1,0.0027
2025-12-21 13:36:11+00:00,us-east-1,0.0021
2025-12-21 12:18:12+00:00,us-east-1,0.0022
2025-12-21 11:02:42+00:00,us-east-1,0.0028
2025-12-21 06:17:46+00:00,us-east-1,0.003
2025-12-21 03:19:02+00:00,us-east-1,0.0031
2025-12-20 13:36:11+00:00,us-east-1,0.0021
2025-12-20 12:18:11+00:00,us-east-1,0.0022
2025-12-20 11:02:42+00:00,us-east-1,0.0028
2025-12-20 07:18:02+00:00,us-east-1,0.0029
2025-12-20 06:17:43+00:00,us-east-1,0.003
2025-12-20 03:19:01+00:00,us-east-1,0.0031
2025-12-20 01:48:12+00:00,us-east-1,0.0023
2025-12-19 21:33:10+00:00,us-east-1,0.0031
2025-12-19 16:34:10+00:00,us-east-1,0.002
2025-12-19 07:18:00+00:00,us-east-1,0.0029
2025-12-19 03:19:00+00:00,us-east-1,0.0031
2025-12-19 01:48:12+00:00,us-east-1,0.0023
2025-12-19 01:47:31+00:00,us-east-1,0.0024
2025-12-18 21:33:10+00:00,us-east-1,0.0031
2025-12-18 20:48:10+00:00,us-east-1,0.0019
2025-12-18 07:18:00+00:00,us-east-1,0.0029
2025-12-18 03:19:00+00:00,us-east-1,0.0031
2025-12-18 01:47:30+00:00,us-east-1,0.0024
2025-12-18 01:17:47+00:00,us-east-1,0.003
2025-12-18 00:32:59+00:00,us-east-1,0.0018
2025-12-18 00:03:00+00:00,us-east-1,0.0032
2025-12-17 20:33:02+00:00,us-east-1,0.0033
2025-12-17 19:33:01+00:00,us-east-1,0.0017
2025-12-17 18:18:00+00:00,us-east-1,0.0032
2025-12-17 01:47:29+00:00,us-east-1,0.0024
2025-12-17 01:17:45+00:00,us-east-1,0.003
2025-12-16 20:33:00+00:00,us-east-1,0.0033
2025-12-16 19:32:59+00:00,us-east-1,0.0017
2025-12-16 18:18:00+00:00,us-east-1,0.0032
2025-12-16 11:33:04+00:00,us-east-1,0.0025
2025-12-16 03:02:59+00:00,us-east-1,0.0034
2025-12-16 01:48:01+00:00,us-east-1,0.0016
2025-12-16 01:17:44+00:00,us-east-1,0.003
2025-12-15 21:03:09+00:00,us-east-1,0.0033
2025-12-15 11:32:59+00:00,us-east-1,0.0025
2025-12-15 04:03:06+00:00,us-east-1,0.0026
2025-12-15 04:02:28+00:00,us-east-1,0.0035
2025-12-15 01:48:00+00:00,us-east-1,0.0016
2025-12-15 01:17:43+00:00,us-east-1,0.003
2025-12-14 22:18:04+00:00,us-east-1,0.0036
2025-12-14 21:03:07+00:00,us-east-1,0.0033
2025-12-14 11:33:04+00:00,us-east-1,0.0015
2025-12-14 04:03:05+00:00,us-east-1,0.0026
2025-12-14 01:17:42+00:00,us-east-1,0.003
2025-12-13 22:20:34+00:00,us-east-1,0.0029
2025-12-13 22:18:04+00:00,us-east-1,0.0036
2025-12-13 21:03:07+00:00,us-east-1,0.0033
2025-12-13 18:33:04+00:00,us-east-1,0.0037
2025-12-13 14:48:04+00:00,us-east-1,0.0027
2025-12-13 11:33:03+00:00,us-east-1,0.0015
2025-12-12 22:20:34+00:00,us-east-1,0.0029
2025-12-12 21:03:07+00:00,us-east-1,0.0033
2025-12-12 18:33:04+00:00,us-east-1,0.0037
2025-12-12 15:03:34+00:00,us-east-1,0.0016
2025-12-12 14:48:03+00:00,us-east-1,0.0027
2025-12-11 23:35:34+00:00,us-east-1,0.0038
2025-12-11 22:20:33+00:00,us-east-1,0.0029
2025-12-11 21:03:06+00:00,us-east-1,0.0033
2025-12-11 19:48:05+00:00,us-east-1,0.0028
2025-12-11 15:03:33+00:00,us-east-1,0.0016
2025-12-11 10:20:04+00:00,us-east-1,0.0017
2025-12-10 23:35:34+00:00,us-east-1,0.0038
2025-12-10 22:20:32+00:00,us-east-1,0.0029
2025-12-10 21:03:05+00:00,us-east-1,0.0033
2025-12-10 19:48:03+00:00,us-east-1,0.0028
2025-12-10 18:18:05+00:00,us-east-1,0.003
2025-12-10 17:40:23+00:00,us-east-1,0.0029
2025-12-10 17:40:23+00:00,us-east-1,0.0039
2025-12-10 10:20:04+00:00,us-east-1,0.0017
2025-12-09 21:03:04+00:00,us-east-1,0.0033
2025-12-09 18:18:04+00:00,us-east-1,0.003
2025-12-09 17:40:20+00:00,us-east-1,0.0034
2025-12-09 17:40:20+00:00,us-east-1,0.0018
2025-12-09 17:40:20+00:00,us-east-1,0.0031
2025-12-09 17:40:20+00:00,us-east-1,0.0029
2025-12-09 17:40:20+00:00,us-east-1,0.0039
2025-12-09 16:17:45+00:00,us-east-1,0.0018
2025-12-08 23:17:43+00:00,us-east-1,0.0029
2025-12-08 23:02:43+00:00,us-east-1,0.0034
2025-12-08 19:43:28+00:00,us-east-1,0.0033
2025-12-08 19:43:28+00:00,us-east-1,0.0031
2025-12-08 19:43:28+00:00,us-east-1,0.003
2025-12-08 19:43:28+00:00,us-east-1,0.0039
2025-12-08 16:17:44+00:00,us-east-1,0.0018
2025-12-07 19:43:28+00:00,us-east-1,0.0033
2025-12-07 19:43:28+00:00,us-east-1,0.0019
2025-12-07 19:43:28+00:00,us-east-1,0.0031
2025-12-07 19:43:28+00:00,us-east-1,0.003
2025-12-07 19:43:28+00:00,us-east-1,0.0039
2025-12-07 15:04:55+00:00,us-east-1,0.003
2025-12-07 12:03:05+00:00,us-east-1,0.0031
2025-12-07 11:05:36+00:00,us-east-1,0.003
2025-12-07 08:33:25+00:00,us-east-1,0.0033
2025-12-07 03:18:05+00:00,us-east-1,0.0039
2025-12-06 21:32:53+00:00,us-east-1,0.0019
2025-12-06 15:04:52+00:00,us-east-1,0.003
2025-12-06 11:05:35+00:00,us-east-1,0.003
2025-12-06 08:33:24+00:00,us-east-1,0.0033
2025-12-06 05:33:26+00:00,us-east-1,0.0031
2025-12-06 04:35:03+00:00,us-east-1,0.0038
2025-12-05 21:32:53+00:00,us-east-1,0.0019
2025-12-05 15:04:52+00:00,us-east-1,0.003
2025-12-05 08:33:23+00:00,us-east-1,0.0033
2025-12-05 05:33:25+00:00,us-east-1,0.0031
2025-12-05 04:35:02+00:00,us-east-1,0.0038
2025-12-05 01:17:53+00:00,us-east-1,0.0031
2025-12-04 21:32:53+00:00,us-east-1,0.0019
2025-12-04 08:33:22+00:00,us-east-1,0.0033
2025-12-04 07:02:50+00:00,us-east-1,0.002
2025-12-04 05:33:24+00:00,us-east-1,0.0031
2025-12-04 04:35:00+00:00,us-east-1,0.0038
2025-12-04 01:17:52+00:00,us-east-1,0.0031
2025-12-03 18:17:45+00:00,us-east-1,0.0032
2025-12-03 08:33:21+00:00,us-east-1,0.0033
2025-12-03 07:02:50+00:00,us-east-1,0.002
2025-12-03 05:33:22+00:00,us-east-1,0.0031
2025-12-03 04:34:59+00:00,us-east-1,0.0038
2025-12-02 18:17:45+00:00,us-east-1,0.0032
2025-12-02 10:48:17+00:00,us-east-1,0.0032
2025-12-02 10:03:14+00:00,us-east-1,0.0032
2025-12-02 07:02:45+00:00,us-east-1,0.002
2025-12-02 04:34:58+00:00,us-east-1,0.0038
2025-12-01 18:17:44+00:00,us-east-1,0.0032
2025-12-01 10:48:15+00:00,us-east-1,0.0032
2025-12-01 10:03:13+00:00,us-east-1,0.0032
2025-12-01 07:02:44+00:00,us-east-1,0.002
